"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SLC1A3.3",6.14175405381056e-12,-0.36020878301364,0.19,0.222,1.58279143720752e-07,"hCycle","SLC1A3"
"CDH2.1",6.92557515300817e-12,-0.26150397144969,0.329,0.348,1.78478997268174e-07,"hCycle","CDH2"
"MAF.2",4.75419892773892e-11,-0.266223817615975,0.168,0.198,1.2252046056676e-06,"hCycle","MAF"
"METRN.3",1.38060668203868e-10,-0.466126658667958,0.393,0.397,3.55796148028188e-06,"hCycle","METRN"
"COL4A2.3",3.42134033468267e-10,-0.328242258437672,0.46,0.452,8.81713617651072e-06,"hCycle","COL4A2"
"EBF2.3",3.97942894888039e-10,-0.314608940775688,0.245,0.263,1.02553863441597e-05,"hCycle","EBF2"
"VCAN.2",6.01683206750344e-10,-0.42242322548439,0.834,0.768,1.55059779211631e-05,"hCycle","VCAN"
"EBF3.3",2.35468387260734e-09,-0.263658910227564,0.279,0.293,6.06825580809636e-05,"hCycle","EBF3"
"COL5A2.2",6.17256670380293e-09,-0.255115571281185,0.505,0.489,0.000159073216523705,"hCycle","COL5A2"
"ID2.1",1.49820761700913e-07,-0.29963788286585,0.354,0.363,0.00386103084979424,"hCycle","ID2"
"CDH11.3",2.76114446595721e-07,-0.265054737479359,0.437,0.421,0.00711574540321832,"hCycle","CDH11"
"S100A10.1",4.40095471862235e-07,-0.371282827941958,0.299,0.309,0.0113417004053617,"hCycle","S100A10"
"GJA1.3",5.84047687032097e-07,-0.32799197078316,0.269,0.28,0.0150514929425042,"hCycle","GJA1"
"S100A11.3",1.11772263048083e-06,-0.274003773251467,0.81,0.751,0.0288048299101214,"hCycle","S100A11"
"TNNI1.3",1.63649589405169e-06,-0.882176456631963,0.198,0.211,0.0421741356856062,"hCycle","TNNI1"
"FCGRT.1",2.84902829317137e-06,-0.26474627098133,0.306,0.307,0.0734223081433195,"hCycle","FCGRT"
"COL6A3.3",6.75481525245861e-06,-0.266722301811374,0.362,0.36,0.174078343871111,"hCycle","COL6A3"
"S100B.2",2.73163791691429e-05,-0.394527915779619,0.115,0.13,0.703970407567981,"hCycle","S100B"
"ARHGAP29.1",7.48215138268345e-05,-0.265741705663448,0.195,0.205,1,"hCycle","ARHGAP29"
"TUBA1A.2",0.000143050778754367,-0.859529537196733,0.954,0.907,1,"hCycle","TUBA1A"
"TUBB2A.2",0.000213128989754354,-0.30552103579808,0.385,0.328,1,"hCycle","TUBB2A"
"TAGLN.2",0.000556704648735555,-0.263827634703685,0.181,0.193,1,"hCycle","TAGLN"
"FRZB.2",0.00354889728226874,-0.253511131490259,0.258,0.261,1,"hCycle","FRZB"
"STMN2",0,3.77518297789273,0.424,0.02,0,"hNeuron","STMN2"
"CKB.4",0,3.52429618104537,0.938,0.122,0,"hNeuron","CKB"
"HES6.3",0,3.20559719637556,0.625,0.123,0,"hNeuron","HES6"
"TUBA1A.3",0,3.06787411194903,0.997,0.908,0,"hNeuron","TUBA1A"
"TUBB2B.2",0,2.98130885701853,0.98,0.579,0,"hNeuron","TUBB2B"
"TAGLN3.4",0,2.88635304067483,0.588,0.047,0,"hNeuron","TAGLN3"
"PCSK1N",0,2.31648520950146,0.438,0.018,0,"hNeuron","PCSK1N"
"NEFM.4",0,2.28201987688543,0.329,0.076,0,"hNeuron","NEFM"
"C1orf61",0,2.2769068158182,0.24,0.013,0,"hNeuron","C1orf61"
"MAP1B.3",0,2.08435526205925,0.762,0.481,0,"hNeuron","MAP1B"
"RTN1",0,2.04020801254174,0.313,0.012,0,"hNeuron","RTN1"
"TTYH1.2",0,1.94771237582755,0.553,0.172,0,"hNeuron","TTYH1"
"METRN.4",0,1.91219062579271,0.747,0.356,0,"hNeuron","METRN"
"HES5",0,1.90683980308717,0.278,0.005,0,"hNeuron","HES5"
"CRMP1.3",0,1.89820980233009,0.575,0.033,0,"hNeuron","CRMP1"
"TUBB2A.3",0,1.86270271829149,0.628,0.308,0,"hNeuron","TUBB2A"
"MAP2.4",0,1.70289720616839,0.472,0.068,0,"hNeuron","MAP2"
"ELAVL4",0,1.69846630486836,0.423,0.006,0,"hNeuron","ELAVL4"
"HES4.2",0,1.69659482236604,0.582,0.178,0,"hNeuron","HES4"
"GAP43.1",0,1.66883401991879,0.416,0.048,0,"hNeuron","GAP43"
"HOXB9.4",0,1.66377001140305,0.676,0.129,0,"hNeuron","HOXB9"
"CD24.2",0,1.64898547702934,0.775,0.452,0,"hNeuron","CD24"
"SOX2",0,1.64421731570919,0.456,0.004,0,"hNeuron","SOX2"
"NSG1.3",0,1.62496518189901,0.414,0.073,0,"hNeuron","NSG1"
"DCX",0,1.61991846511468,0.395,0.031,0,"hNeuron","DCX"
"RBP1.2",0,1.61039986070786,0.976,0.826,0,"hNeuron","RBP1"
"LAMP5",0,1.56701316475793,0.236,0.003,0,"hNeuron","LAMP5"
"PTPRZ1",0,1.50997058796531,0.441,0.015,0,"hNeuron","PTPRZ1"
"COTL1.3",0,1.39246352156279,0.82,0.474,0,"hNeuron","COTL1"
"GADD45G.3",0,1.39240639157133,0.299,0.073,0,"hNeuron","GADD45G"
"HOXB2.2",0,1.39140941992857,0.581,0.218,0,"hNeuron","HOXB2"
"CAMK2N1.2",0,1.35534497074568,0.46,0.105,0,"hNeuron","CAMK2N1"
"RND2.4",0,1.35095872024099,0.488,0.096,0,"hNeuron","RND2"
"PCBP4.2",0,1.34772390165231,0.622,0.233,0,"hNeuron","PCBP4"
"GNG3.1",0,1.339294138994,0.313,0.059,0,"hNeuron","GNG3"
"PPP1R17",0,1.33922262874882,0.212,0.014,0,"hNeuron","PPP1R17"
"JPT1.4",0,1.33868335158732,0.932,0.734,0,"hNeuron","JPT1"
"LINC00461",0,1.32504435833009,0.288,0.001,0,"hNeuron","LINC00461"
"IGFBPL1",0,1.30608988154349,0.332,0.022,0,"hNeuron","IGFBPL1"
"INA",0,1.30332832255849,0.255,0.004,0,"hNeuron","INA"
"BEX1.2",0,1.2484000480388,0.596,0.306,0,"hNeuron","BEX1"
"ELAVL2",0,1.24740633477664,0.339,0.016,0,"hNeuron","ELAVL2"
"ELAVL3",0,1.24700915469136,0.334,0.003,0,"hNeuron","ELAVL3"
"HOXB-AS3",0,1.24555872944277,0.301,0.036,0,"hNeuron","HOXB-AS3"
"PLP1.3",0,1.2406427754649,0.378,0.065,0,"hNeuron","PLP1"
"STMN4",0,1.22753849362129,0.294,0.003,0,"hNeuron","STMN4"
"KIF5C",0,1.20546914357372,0.341,0.028,0,"hNeuron","KIF5C"
"EDNRB.1",0,1.20031397130263,0.363,0.032,0,"hNeuron","EDNRB"
"AL359091.1",0,1.19897190512353,0.25,0.001,0,"hNeuron","AL359091.1"
"APLP1.3",0,1.1979319259996,0.41,0.082,0,"hNeuron","APLP1"
"CALM1.2",0,1.14720544544128,0.906,0.763,0,"hNeuron","CALM1"
"PANTR1",0,1.13907663021923,0.275,0.007,0,"hNeuron","PANTR1"
"DST.2",0,1.08731997870212,0.575,0.224,0,"hNeuron","DST"
"ENC1.2",0,1.07899792741157,0.425,0.101,0,"hNeuron","ENC1"
"MOXD1.2",0,1.07551091973279,0.354,0.074,0,"hNeuron","MOXD1"
"HOXB8.1",0,1.0730887130193,0.51,0.141,0,"hNeuron","HOXB8"
"CNIH2.1",0,1.06667545972984,0.437,0.126,0,"hNeuron","CNIH2"
"MPZ",0,1.05845005852196,0.266,0.025,0,"hNeuron","MPZ"
"IGDCC3.3",0,1.04419841054898,0.519,0.154,0,"hNeuron","IGDCC3"
"NHLH1",0,1.02798755503538,0.219,0.003,0,"hNeuron","NHLH1"
"MIAT",0,1.0187393425403,0.282,0.008,0,"hNeuron","MIAT"
"RTN3.1",0,1.01678230979714,0.65,0.348,0,"hNeuron","RTN3"
"CDH6",0,1.01380205143718,0.259,0.048,0,"hNeuron","CDH6"
"DPYSL4.1",0,1.01029678619485,0.505,0.192,0,"hNeuron","DPYSL4"
"TMSB4X.2",0,1.00563088261378,0.993,0.969,0,"hNeuron","TMSB4X"
"FEZ1.1",0,1.0019232082008,0.355,0.057,0,"hNeuron","FEZ1"
"POU2F2",0,0.98949998323122,0.209,0.011,0,"hNeuron","POU2F2"
"CENPV.1",0,0.985765651195549,0.876,0.624,0,"hNeuron","CENPV"
"INSM1",0,0.976583008389757,0.232,0.001,0,"hNeuron","INSM1"
"SCG5.3",0,0.973546004332836,0.412,0.128,0,"hNeuron","SCG5"
"SCG3",0,0.970111062126972,0.275,0.001,0,"hNeuron","SCG3"
"NPR3",0,0.969859187750503,0.255,0.044,0,"hNeuron","NPR3"
"LHX1",0,0.968264680135446,0.133,0.002,0,"hNeuron","LHX1"
"ASS1",0,0.968154635896403,0.175,0.022,0,"hNeuron","ASS1"
"MAP6",0,0.966733305713965,0.298,0.008,0,"hNeuron","MAP6"
"NEUROD1",0,0.955364900606046,0.145,0.001,0,"hNeuron","NEUROD1"
"ZEB2.3",0,0.954950175267585,0.449,0.112,0,"hNeuron","ZEB2"
"POU3F2",0,0.941203126091111,0.262,0.005,0,"hNeuron","POU3F2"
"NHLH2",0,0.938985886218736,0.223,0.002,0,"hNeuron","NHLH2"
"SYT1.1",0,0.90149760378858,0.32,0.059,0,"hNeuron","SYT1"
"FOXD3-AS1",0,0.898757703476643,0.281,0.002,0,"hNeuron","FOXD3-AS1"
"GDAP1L1",0,0.891452056402773,0.233,0.007,0,"hNeuron","GDAP1L1"
"TMEM176A",0,0.889934382113709,0.172,0.005,0,"hNeuron","TMEM176A"
"NEUROG1",0,0.882802868247045,0.175,0.001,0,"hNeuron","NEUROG1"
"TSPAN13.1",0,0.874219991241799,0.381,0.065,0,"hNeuron","TSPAN13"
"ERBB3.2",0,0.869933658458529,0.257,0.043,0,"hNeuron","ERBB3"
"TM7SF2",0,0.861219097779057,0.335,0.059,0,"hNeuron","TM7SF2"
"TMEM176B",0,0.854352737663176,0.177,0.005,0,"hNeuron","TMEM176B"
"SOX2-OT",0,0.85230981603265,0.265,0.011,0,"hNeuron","SOX2-OT"
"SLITRK2",0,0.830250506411341,0.272,0.009,0,"hNeuron","SLITRK2"
"ASCL1",0,0.827813702755415,0.164,0.003,0,"hNeuron","ASCL1"
"SRRM4",0,0.826223119600539,0.251,0.002,0,"hNeuron","SRRM4"
"PHACTR3",0,0.82223422318601,0.305,0.036,0,"hNeuron","PHACTR3"
"ENO2",0,0.816682232650663,0.248,0.01,0,"hNeuron","ENO2"
"NRARP.1",0,0.814241122521838,0.27,0.048,0,"hNeuron","NRARP"
"STMN1.4",0,0.813612905812245,0.996,0.989,0,"hNeuron","STMN1"
"MARCKSL1.1",0,0.8118867036861,0.995,0.977,0,"hNeuron","MARCKSL1"
"CRIP2.1",0,0.810712854750025,0.341,0.068,0,"hNeuron","CRIP2"
"FZD3",0,0.810446670358744,0.436,0.151,0,"hNeuron","FZD3"
"SOX10",0,0.794530721508189,0.233,0.01,0,"hNeuron","SOX10"
"ISL1",0,0.794370930952646,0.142,0.006,0,"hNeuron","ISL1"
"MYEF2.1",0,0.788886002948429,0.388,0.089,0,"hNeuron","MYEF2"
"KLHL35",0,0.769194866808834,0.19,0.015,0,"hNeuron","KLHL35"
"DLL1",0,0.764283013545737,0.16,0.011,0,"hNeuron","DLL1"
"SHD.1",0,0.758916905635003,0.217,0.018,0,"hNeuron","SHD"
"PPP1R1A",0,0.757087411200357,0.265,0.024,0,"hNeuron","PPP1R1A"
"AL139246.5",0,0.756901088732426,0.177,0.002,0,"hNeuron","AL139246.5"
"HSP90AA1.3",0,0.751782133161003,0.967,0.925,0,"hNeuron","HSP90AA1"
"LINC01198",0,0.745733593106482,0.217,0.001,0,"hNeuron","LINC01198"
"CNTFR",0,0.745632587762244,0.317,0.058,0,"hNeuron","CNTFR"
"TLCD3B",0,0.739841912062274,0.217,0.004,0,"hNeuron","TLCD3B"
"DCC",0,0.736197988881094,0.197,0.009,0,"hNeuron","DCC"
"TFAP2B",0,0.734386338370472,0.24,0.004,0,"hNeuron","TFAP2B"
"MSI1",0,0.715771044346745,0.382,0.107,0,"hNeuron","MSI1"
"GPM6A",0,0.715737274922326,0.179,0.015,0,"hNeuron","GPM6A"
"DPYSL5",0,0.712231625573025,0.286,0.031,0,"hNeuron","DPYSL5"
"OLFM1",0,0.704030616190692,0.208,0.008,0,"hNeuron","OLFM1"
"ATP6V0E2",0,0.703545062844183,0.349,0.073,0,"hNeuron","ATP6V0E2"
"NGFR.1",0,0.69651454829355,0.282,0.049,0,"hNeuron","NGFR"
"KLHDC8A",0,0.693854848327056,0.233,0.006,0,"hNeuron","KLHDC8A"
"CELSR2",0,0.680075128735051,0.292,0.016,0,"hNeuron","CELSR2"
"AC004540.2",0,0.67599259157618,0.253,0.021,0,"hNeuron","AC004540.2"
"EEF1A2",0,0.672356350848756,0.156,0.005,0,"hNeuron","EEF1A2"
"TLX3",0,0.669235040170324,0.117,0.002,0,"hNeuron","TLX3"
"RNF165",0,0.663525460685253,0.326,0.076,0,"hNeuron","RNF165"
"TFAP2A",0,0.660610657214508,0.224,0.007,0,"hNeuron","TFAP2A"
"DACH1",0,0.656880560998292,0.268,0.053,0,"hNeuron","DACH1"
"TUBB3",0,0.65214063145414,0.215,0.003,0,"hNeuron","TUBB3"
"CNTN2",0,0.651129271338545,0.147,0.005,0,"hNeuron","CNTN2"
"GNG4",0,0.647758492090019,0.261,0.041,0,"hNeuron","GNG4"
"TOX3",0,0.63158610524055,0.264,0.031,0,"hNeuron","TOX3"
"RMST",0,0.623387694700843,0.17,0.005,0,"hNeuron","RMST"
"POU4F1",0,0.620351586249818,0.119,0.002,0,"hNeuron","POU4F1"
"SYT11",0,0.616494195954698,0.28,0.048,0,"hNeuron","SYT11"
"PHYHIPL",0,0.608326768807485,0.217,0.038,0,"hNeuron","PHYHIPL"
"AC103702.2",0,0.60139710370269,0.293,0.066,0,"hNeuron","AC103702.2"
"MIR124-2HG",0,0.596520301469059,0.174,0.001,0,"hNeuron","MIR124-2HG"
"TPPP3",0,0.594726849134379,0.189,0.01,0,"hNeuron","TPPP3"
"CHGA",0,0.591258793065027,0.102,0.001,0,"hNeuron","CHGA"
"KIF5A",0,0.579080782354156,0.167,0.004,0,"hNeuron","KIF5A"
"CXCR4.1",0,0.578322845812145,0.174,0.023,0,"hNeuron","CXCR4"
"ASRGL1",0,0.57811678652855,0.278,0.059,0,"hNeuron","ASRGL1"
"EPS8L1",0,0.575614623144795,0.183,0.012,0,"hNeuron","EPS8L1"
"L1CAM",0,0.575027352421046,0.218,0.002,0,"hNeuron","L1CAM"
"GFRA1.1",0,0.554141021828504,0.27,0.047,0,"hNeuron","GFRA1"
"APC2",0,0.552498414239854,0.184,0.005,0,"hNeuron","APC2"
"ATCAY",0,0.551920669275691,0.169,0.001,0,"hNeuron","ATCAY"
"FAM181B",0,0.549006257400738,0.207,0.029,0,"hNeuron","FAM181B"
"NELL2",0,0.545241974028071,0.199,0.012,0,"hNeuron","NELL2"
"ANK2",0,0.540095006396832,0.225,0.036,0,"hNeuron","ANK2"
"SSTR2",0,0.537835273319704,0.113,0.004,0,"hNeuron","SSTR2"
"CDH19",0,0.528006193604792,0.16,0.001,0,"hNeuron","CDH19"
"POU3F3",0,0.52787779763912,0.18,0.008,0,"hNeuron","POU3F3"
"CHGB",0,0.520600876370907,0.144,0.005,0,"hNeuron","CHGB"
"SLC15A3.1",0,0.520139410542257,0.19,0.028,0,"hNeuron","SLC15A3"
"RHBDL3",0,0.507176163012619,0.177,0.003,0,"hNeuron","RHBDL3"
"RAB33A",0,0.506414040806066,0.209,0.017,0,"hNeuron","RAB33A"
"MMP17",0,0.505649675033321,0.188,0.008,0,"hNeuron","MMP17"
"P2RX3",0,0.503183073173799,0.152,0.007,0,"hNeuron","P2RX3"
"RFX4",0,0.497844255672545,0.119,0.002,0,"hNeuron","RFX4"
"ADGRG1",0,0.496408233435114,0.176,0.011,0,"hNeuron","ADGRG1"
"BTBD17",0,0.491893144179253,0.135,0.002,0,"hNeuron","BTBD17"
"FOXD3",0,0.486535612463426,0.167,0.001,0,"hNeuron","FOXD3"
"BRSK2",0,0.485692147393797,0.186,0.01,0,"hNeuron","BRSK2"
"NEUROD4",0,0.4856228861874,0.134,0,0,"hNeuron","NEUROD4"
"ONECUT2",0,0.485525966294537,0.123,0.008,0,"hNeuron","ONECUT2"
"DTX4",0,0.485508367084046,0.199,0.031,0,"hNeuron","DTX4"
"CRB2",0,0.484665616122751,0.152,0.003,0,"hNeuron","CRB2"
"NOVA2",0,0.479905396085047,0.166,0.003,0,"hNeuron","NOVA2"
"ATP1A3",0,0.478444828923131,0.155,0.001,0,"hNeuron","ATP1A3"
"CELF3",0,0.477548578328208,0.161,0.002,0,"hNeuron","CELF3"
"ST18",0,0.47444606590622,0.114,0.001,0,"hNeuron","ST18"
"GRID2",0,0.473965136440467,0.181,0.018,0,"hNeuron","GRID2"
"SMIM18",0,0.466659478598762,0.141,0.001,0,"hNeuron","SMIM18"
"KIF1A",0,0.466108291953342,0.17,0.009,0,"hNeuron","KIF1A"
"NSG2",0,0.462639634161357,0.115,0.001,0,"hNeuron","NSG2"
"PRDM12",0,0.459908861506414,0.138,0.001,0,"hNeuron","PRDM12"
"SLC1A2",0,0.456935197221499,0.153,0.015,0,"hNeuron","SLC1A2"
"PHF21B",0,0.453418441304813,0.171,0.02,0,"hNeuron","PHF21B"
"SOX3",0,0.444583438722918,0.111,0.001,0,"hNeuron","SOX3"
"SCN3A",0,0.432383560961442,0.137,0.005,0,"hNeuron","SCN3A"
"CHL1",0,0.428729676663523,0.114,0.003,0,"hNeuron","CHL1"
"PROX1",0,0.427067087548845,0.142,0.007,0,"hNeuron","PROX1"
"RAB3C",0,0.415455764422422,0.135,0.004,0,"hNeuron","RAB3C"
"AL391807.1",0,0.413611946256853,0.152,0.01,0,"hNeuron","AL391807.1"
"PRDM8",0,0.406806391348258,0.101,0.005,0,"hNeuron","PRDM8"
"ONECUT1",0,0.400361082124687,0.107,0.001,0,"hNeuron","ONECUT1"
"NEUROG2",0,0.400058671700836,0.122,0,0,"hNeuron","NEUROG2"
"ACTL6B",0,0.397818308597767,0.127,0.001,0,"hNeuron","ACTL6B"
"VSTM2L",0,0.396350661246513,0.118,0.007,0,"hNeuron","VSTM2L"
"CCER2",0,0.384424917334398,0.1,0.003,0,"hNeuron","CCER2"
"MYT1",0,0.375620011854857,0.139,0.008,0,"hNeuron","MYT1"
"POU3F4",0,0.375419249716608,0.12,0.001,0,"hNeuron","POU3F4"
"TUBB4A",0,0.369454235287406,0.118,0.001,0,"hNeuron","TUBB4A"
"MIR9-3HG",0,0.362131834068003,0.106,0.002,0,"hNeuron","MIR9-3HG"
"INSC",0,0.35709974223881,0.138,0.002,0,"hNeuron","INSC"
"SLC35F1",0,0.352925573305907,0.152,0.003,0,"hNeuron","SLC35F1"
"TTC9B",0,0.3497211805898,0.1,0.001,0,"hNeuron","TTC9B"
"MMP15",0,0.346717051850773,0.152,0.011,0,"hNeuron","MMP15"
"SCRT2",0,0.345714965062007,0.1,0.001,0,"hNeuron","SCRT2"
"CADPS",0,0.343716043826531,0.114,0.005,0,"hNeuron","CADPS"
"RUNDC3A",0,0.342768679660658,0.12,0.002,0,"hNeuron","RUNDC3A"
"ERBB4",0,0.340128086873317,0.112,0.003,0,"hNeuron","ERBB4"
"NRCAM",0,0.336474316241842,0.124,0.005,0,"hNeuron","NRCAM"
"DLX1",0,0.332019505109147,0.102,0.001,0,"hNeuron","DLX1"
"ADGRG6",0,0.329104729444522,0.133,0.006,0,"hNeuron","ADGRG6"
"CCDC184",0,0.320943612193401,0.106,0.005,0,"hNeuron","CCDC184"
"CEND1",0,0.307060872111026,0.115,0.006,0,"hNeuron","CEND1"
"TRIM36",0,0.306635647238841,0.112,0.004,0,"hNeuron","TRIM36"
"CSPG5",0,0.305382514310206,0.106,0.003,0,"hNeuron","CSPG5"
"ADD2",0,0.305243626175879,0.131,0.011,0,"hNeuron","ADD2"
"AKAP6",0,0.302369957645758,0.107,0.005,0,"hNeuron","AKAP6"
"TMEM132B",0,0.301796472190985,0.103,0.004,0,"hNeuron","TMEM132B"
"CADM3",0,0.294274107698242,0.109,0.002,0,"hNeuron","CADM3"
"FHDC1",0,0.266037637792695,0.111,0.007,0,"hNeuron","FHDC1"
"RPS8",0,-0.396480886787731,0.994,0.999,0,"hNeuron","RPS8"
"RPL14.1",0,-0.491425494969554,0.988,0.998,0,"hNeuron","RPL14"
"RPL23A.1",0,-0.542749258553767,0.974,0.995,0,"hNeuron","RPL23A"
"RPS29.2",0,-0.577227893206803,0.978,0.996,0,"hNeuron","RPS29"
"RPL21.1",0,-0.646993532998656,0.977,0.996,0,"hNeuron","RPL21"
"RPS16.1",0,-0.680682572240106,0.971,0.995,0,"hNeuron","RPS16"
"MAGED2.1",0,-0.799483150733321,0.742,0.921,0,"hNeuron","MAGED2"
"RPL27A.2",0,-0.839442439760574,0.949,0.992,0,"hNeuron","RPL27A"
"CD81.3",0,-0.849780274118621,0.692,0.904,0,"hNeuron","CD81"
"LAPTM4A.1",0,-0.878267373681713,0.59,0.876,0,"hNeuron","LAPTM4A"
"EVA1B.2",0,-0.933702742015449,0.196,0.607,0,"hNeuron","EVA1B"
"RAB34.1",0,-0.94302752469417,0.398,0.797,0,"hNeuron","RAB34"
"MDFI.1",0,-0.952712136821015,0.341,0.758,0,"hNeuron","MDFI"
"MDK.3",0,-0.964505843764198,0.904,0.981,0,"hNeuron","MDK"
"MFAP4.1",0,-0.975764388152365,0.119,0.539,0,"hNeuron","MFAP4"
"IFITM3.3",0,-0.984405597415668,0.375,0.795,0,"hNeuron","IFITM3"
"TIMP1.2",0,-0.994520528287265,0.298,0.712,0,"hNeuron","TIMP1"
"TPM2.2",0,-1.10745026987654,0.437,0.797,0,"hNeuron","TPM2"
"FSTL1.3",0,-1.13966052167151,0.219,0.648,0,"hNeuron","FSTL1"
"COL6A2.2",0,-1.15424764872354,0.089,0.524,0,"hNeuron","COL6A2"
"FOXD1.2",0,-1.20741860183918,0.066,0.473,0,"hNeuron","FOXD1"
"PEG10.1",0,-1.2643954891418,0.359,0.7,0,"hNeuron","PEG10"
"ITM2C.2",0,-1.29753608329121,0.392,0.843,0,"hNeuron","ITM2C"
"PDGFRA.3",0,-1.40288874765769,0.067,0.559,0,"hNeuron","PDGFRA"
"MFAP2.3",0,-1.42202350678135,0.198,0.714,0,"hNeuron","MFAP2"
"FN1.3",0,-1.43870777077074,0.21,0.611,0,"hNeuron","FN1"
"PAX1.3",0,-1.46954643176249,0.071,0.49,0,"hNeuron","PAX1"
"CDC42EP5.2",0,-1.48844326310055,0.218,0.776,0,"hNeuron","CDC42EP5"
"FOXC1.2",0,-1.4915168346876,0.074,0.582,0,"hNeuron","FOXC1"
"PMP22.3",0,-1.5128699051132,0.212,0.607,0,"hNeuron","PMP22"
"MEST.1",0,-1.54361861938516,0.472,0.882,0,"hNeuron","MEST"
"DNM3OS.2",0,-1.54545026885738,0.106,0.691,0,"hNeuron","DNM3OS"
"CNMD.3",0,-1.68690210005897,0.091,0.498,0,"hNeuron","CNMD"
"PCOLCE.3",0,-1.7158371221722,0.152,0.782,0,"hNeuron","PCOLCE"
"DCN.1",0,-1.77398814252578,0.077,0.536,0,"hNeuron","DCN"
"S100A11.4",0,-1.78792328641929,0.293,0.818,0,"hNeuron","S100A11"
"CALD1.2",0,-1.87201772912034,0.492,0.903,0,"hNeuron","CALD1"
"TWIST1.2",0,-1.87409850346755,0.115,0.74,0,"hNeuron","TWIST1"
"TPM1.2",0,-1.91700190255768,0.473,0.878,0,"hNeuron","TPM1"
"COL2A1.4",0,-2.00325971806375,0.383,0.745,0,"hNeuron","COL2A1"
"GPC3.2",0,-2.1198720428793,0.32,0.867,0,"hNeuron","GPC3"
"LUM.2",0,-2.18488621403653,0.107,0.639,0,"hNeuron","LUM"
"COL3A1.3",0,-2.24525894848342,0.112,0.763,0,"hNeuron","COL3A1"
"COL1A2.4",0,-2.37579336944631,0.233,0.869,0,"hNeuron","COL1A2"
"NFIB.3",2.27758489110146e-307,-1.05819988404588,0.162,0.547,5.86956402285758e-303,"hNeuron","NFIB"
"CD200",1.84880558472933e-306,0.689205736387946,0.323,0.089,4.76455687240597e-302,"hNeuron","CD200"
"NOVA1.3",2.70813074713532e-306,1.54294287538829,0.646,0.366,6.97912374844242e-302,"hNeuron","NOVA1"
"NKAIN4.4",4.83830072299699e-306,0.957762500623802,0.4,0.133,1.24687847932355e-301,"hNeuron","NKAIN4"
"RAB3A",9.02831661487693e-306,0.533750971121847,0.168,0.023,2.32668747481993e-301,"hNeuron","RAB3A"
"RAMP2.1",2.21380150079489e-305,-1.09753572901165,0.103,0.49,5.70518784769852e-301,"hNeuron","RAMP2"
"SRGAP3.2",9.37023662504184e-305,1.03105213199704,0.497,0.212,2.41480368063953e-300,"hNeuron","SRGAP3"
"CELF4",1.41613495155365e-304,0.437330242761957,0.132,0.013,3.6495213836489e-300,"hNeuron","CELF4"
"EGFLAM",4.94282317918679e-302,0.305775140171139,0.117,0.009,1.27381496150823e-297,"hNeuron","EGFLAM"
"ITGA6",9.79032538170411e-302,0.397645942869585,0.168,0.023,2.52306475411897e-297,"hNeuron","ITGA6"
"FLRT2.2",6.75379579557848e-300,-1.11414419172577,0.091,0.468,1.74052071447853e-295,"hNeuron","FLRT2"
"LINC02381.1",1.08161887544593e-299,0.972551403671373,0.524,0.226,2.78744000391172e-295,"hNeuron","LINC02381"
"EMP3",1.61179876422486e-299,-0.959639854004098,0.142,0.521,4.15376659528389e-295,"hNeuron","EMP3"
"GNAO1",1.75863901427136e-299,0.311132380645452,0.108,0.008,4.53218860367871e-295,"hNeuron","GNAO1"
"RPS14.1",2.89161608003352e-298,-0.388444236271666,0.994,0.999,7.45198379985438e-294,"hNeuron","RPS14"
"SYT4",4.67742872038382e-298,0.518849259224186,0.125,0.011,1.20542015553011e-293,"hNeuron","SYT4"
"TGFBI.2",4.69358005359768e-297,-1.01113356853137,0.043,0.414,1.20958251561266e-292,"hNeuron","TGFBI"
"NEFL",2.26944451896617e-295,2.06229103314693,0.252,0.059,5.84858546982771e-291,"hNeuron","NEFL"
"CTXN1.1",5.76438003535131e-293,0.836491150395738,0.606,0.304,1.48553837891039e-288,"hNeuron","CTXN1"
"PAX3.1",1.34640497283247e-292,0.431036188747281,0.162,0.022,3.46982025548656e-288,"hNeuron","PAX3"
"SCX.2",5.95813632908278e-292,-1.23226348563654,0.078,0.45,1.53547131336792e-287,"hNeuron","SCX"
"TSPAN18",6.06064473216184e-292,0.584572655200794,0.32,0.09,1.56188875392543e-287,"hNeuron","TSPAN18"
"CTHRC1.1",7.14187166413959e-290,-0.990750731775268,0.123,0.502,1.84053174656541e-285,"hNeuron","CTHRC1"
"ISLR.2",2.79878374237349e-289,-0.944167890031882,0.036,0.399,7.21274558247073e-285,"hNeuron","ISLR"
"PKDCC.2",6.26334275638341e-287,-1.0217030299332,0.236,0.606,1.61412606174757e-282,"hNeuron","PKDCC"
"GMDS.2",1.84487818805302e-286,-1.22639402327657,0.132,0.499,4.75443557843144e-282,"hNeuron","GMDS"
"FBN2.3",1.86177390137014e-286,-0.967165079134973,0.137,0.512,4.797977521221e-282,"hNeuron","FBN2"
"STMN3",2.31239879990646e-286,0.662731647082214,0.31,0.087,5.95928294723893e-282,"hNeuron","STMN3"
"EEF1B2.1",1.74361978498599e-285,-0.592398081514211,0.91,0.987,4.49348254788739e-281,"hNeuron","EEF1B2"
"CDK5R1",2.35524097466079e-284,0.452005483812034,0.177,0.028,6.06969151579832e-280,"hNeuron","CDK5R1"
"ITM2A.1",5.20056431990501e-284,-1.26822622177729,0.057,0.419,1.34023743088272e-279,"hNeuron","ITM2A"
